Experiment ID,26213.0,
Experiment name,Brain phosphoproteomics,
Job,f26296f3-0164-451c-a35f-2091a4d3dddd,
Method,BD2 eJTK,
Submitted,2023-09-12T17:33:11.725455851,Finished,2023-09-12T17:33:12.684830097,
NULL_SIZE,100000,
DW_END,0.0,
PERIOD_MIN,24.0,
DATA_SET_ID,26213_NO_DTR,
PERIOD_MAX,24.0,
DW_START,0.0,
PRESET,EJTK_CLASSIC,
METHOD,BD2EJTK,
DATA_SET_TYPE_NAME,no dtr,
PARAMS_SUMMARY,no dtr min-max p(24.0),
DATA_SET_TYPE,NO_DTR,


Individual Results,

Data Id,Data Label,,tau,emp p,emp p BH Corrected,Pattern Shape,Pattern Period,Pattern Peak,P. Trough,P. Circ. Peak,P. Circ. Trough,P. Width,P. Asym,,JTK p from tau,JTK p BH Corrected,bf corrected JTK p,BH bf corrected p,
14,A2AJ15_S102___1,,0.6894542930624356,0.001969980300196998,0.11768169818301817,COS,24.0,8.0,20.0,8.0,20.0,24.0,0.5,,9.769013212726992E-5,0.005835764267952787,0.007619830305927054,0.45518961290031734,
15,A2AJ88_S1256___1,,0.3540440964374669,0.3125168748312517,0.8386535601185869,ACOS,24.0,8.0,8.0,8.0,8.0,24.0,0.0,,0.027887169552556004,0.07848809381134579,2.175199225099368,1.0,
16,A2AJ88_S341___1,,0.2236067977499791,0.6875131248687513,0.9836522870292533,ACOS,24.0,14.0,16.0,14.0,16.0,24.0,0.92,,0.11350807917025535,0.16368591139247143,8.853630175279918,1.0,
17,A2AJ88_S384___1,,0.3354101966249687,0.34376656233437664,0.8386535601185869,ACOS,24.0,14.0,16.0,14.0,16.0,24.0,0.92,,0.03498372787327912,0.08730403942892999,2.7287307741157716,1.0,
18,A2AJI0_S78___1,,0.11180339887498955,0.937510624893751,0.9899167645530791,ACOS,24.0,8.0,10.0,8.0,10.0,24.0,0.92,,0.2729083801775865,0.2881637536165899,21.286853653851747,1.0,
19,A2ALU4_S236___1,,0.5962847939999443,0.011739882601173987,0.2093466378769048,ACOS,24.0,8.0,16.0,8.0,16.0,24.0,0.67,,6.374983385533969E-4,0.011367927462487626,0.04972487040716496,0.8866983420740349,
20,A2ALU4_S1165___1,,0.37267799624996517,0.25001749982500177,0.783497463386022,ACOS,24.0,2.0,2.0,2.0,2.0,24.0,0.0,,0.02203270318362918,0.06904543509151728,1.718550848323076,1.0,
21,A2ALU4_S394___1,,0.5590169943749478,0.023459765402345976,0.28673713262867373,ACOS,24.0,4.0,0.0,4.0,0.0,24.0,0.17,,0.0012630300532244254,0.015437392901175266,0.09851634415150518,1.0,
22,A2ALU4_S318___1,,0.2795084971874739,0.5000149998500015,0.9204821588147755,ACOS,24.0,10.0,20.0,10.0,20.0,24.0,0.58,,0.06550881647134288,0.1205957757767903,5.1096876847647446,1.0,
23,A2ALU4_S935___1,,0.46584749531245645,0.0937690623093769,0.5471579350140564,ACOS,24.0,14.0,16.0,14.0,16.0,24.0,0.92,,0.005920711107451196,0.03454832525336907,0.4618154663811933,1.0,
24,A2AN08_S178___1,,0.3540440964374669,0.3125168748312517,0.8386535601185869,ACOS,24.0,14.0,14.0,14.0,14.0,24.0,0.0,,0.027887169552556004,0.07848809381134579,2.175199225099368,1.0,
25,A2APT9_S350___1,,0.14907119849998607,0.8750112498875011,0.9836522870292533,ACOS,24.0,10.0,10.0,10.0,10.0,24.0,0.0,,0.21029812498078254,0.23917533062426458,16.403253748501037,1.0,
26,A2APT9_S361___1,,0.16770509831248434,0.8437615623843762,0.9836522870292533,ACOS,24.0,14.0,16.0,14.0,16.0,24.0,0.92,,0.1824518756760124,0.21722409413444527,14.231246302728968,1.0,
27,A2AQ07_S435___1,,0.11180339887498955,0.937510624893751,0.9899167645530791,ACOS,24.0,20.0,4.0,20.0,4.0,24.0,0.67,,0.2729083801775865,0.2881637536165899,21.286853653851747,1.0,
28,A2AR02_S395___1,,0.2795084971874739,0.5000149998500015,0.9204821588147755,ACOS,24.0,2.0,2.0,2.0,2.0,24.0,0.0,,0.06550881647134288,0.1205957757767903,5.1096876847647446,1.0,
29,A2ASS6_S10281___1,,0.07453559924999303,0.984390156098439,0.9974177898103224,ACOS,24.0,10.0,10.0,10.0,10.0,24.0,0.0,,0.34358681309626693,0.3483244335568646,26.799771421508822,1.0,
30,A2ASS6_S2080___1,,0.26087459737497565,0.5625143748562514,0.9536205028159013,ACOS,24.0,8.0,8.0,8.0,8.0,24.0,0.0,,0.07935437224874475,0.1345280400768894,6.189641035402091,1.0,
31,A2ASS6_S9144___1,,0.3167762968124704,0.37501624983750165,0.8386535601185869,ACOS,24.0,20.0,14.0,20.0,14.0,24.0,0.25,,0.04349923101882863,0.097277877884409,3.392940019468633,1.0,
32,A2ASS6_S33875___1,,0.37267799624996517,0.25001749982500177,0.783497463386022,ACOS,24.0,2.0,10.0,2.0,10.0,24.0,0.67,,0.02203270318362918,0.06904543509151728,1.718550848323076,1.0,
33,A2AWA9_S496___1,,0.20497289793748086,0.7500124998750013,0.9836522870292533,ACOS,24.0,16.0,22.0,16.0,22.0,24.0,0.75,,0.13405890065957154,0.18041889221405025,10.45659425144658,1.0,
34,A2AWA9_S42___1,,0.2236067977499791,0.6875131248687513,0.9836522870292533,ACOS,24.0,20.0,4.0,20.0,4.0,24.0,0.67,,0.11350807917025535,0.16368591139247143,8.853630175279918,1.0,
35,A2AWP8_S138___1,,0.6708203932499374,0.002949970500294997,0.1270081893775657,ACOS,24.0,4.0,20.0,4.0,20.0,24.0,0.33,,1.449047398848948E-4,0.006238736503692902,0.011302569711021794,0.4866214472880464,
36,A2BH40_S697___1,,0.20497289793748086,0.7500124998750013,0.9836522870292533,ACOS,24.0,20.0,10.0,20.0,10.0,24.0,0.42,,0.13405890065957154,0.18041889221405025,10.45659425144658,1.0,
37,A2BH40_S1756___1,,0.07453559924999303,0.984390156098439,0.9974177898103224,ACOS,24.0,16.0,16.0,16.0,16.0,24.0,0.0,,0.34358681309626693,0.3483244335568646,26.799771421508822,1.0,
38,A2CG49_S1771___1,,0.20497289793748086,0.7500124998750013,0.9836522870292533,ACOS,24.0,4.0,0.0,4.0,0.0,24.0,0.17,,0.13405890065957154,0.18041889221405025,10.45659425144658,1.0,
39,A2RSJ4_S754___1,,0.5962847939999443,0.011739882601173987,0.2093466378769048,ACOS,24.0,8.0,16.0,8.0,16.0,24.0,0.67,,6.374983385533969E-4,0.011367927462487626,0.04972487040716496,0.8866983420740349,
40,A2RSQ0_S178___1,,0.577650894187446,0.015639843601563983,0.22997788483653625,COS,24.0,8.0,20.0,8.0,20.0,24.0,0.5,,9.015710203196908E-4,0.013257255095716316,0.07032253958493588,1.0,
41,A3KGS3_S486___1,,0.3167762968124704,0.37501624983750165,0.8386535601185869,ACOS,24.0,14.0,4.0,14.0,4.0,24.0,0.42,,0.04349923101882863,0.097277877884409,3.392940019468633,1.0,
42,A6H8H2_S971___1,,0.42857969568745996,0.15626843731562684,0.6959989393582299,ACOS,24.0,4.0,20.0,4.0,20.0,24.0,0.33,,0.010293111274975088,0.04584415543625904,0.8028626794480569,1.0,
43,A6H8H2_S1342___1,,0.4472135954999582,0.12501874981250188,0.6403693519334903,ACOS,24.0,4.0,20.0,4.0,20.0,24.0,0.33,,0.007842546279573382,0.04017098464103022,0.6117186098067239,1.0,
44,A6H8H2_S1274___1,,0.5403830945624495,0.031269687303126965,0.31931161457616186,ACOS,24.0,4.0,20.0,4.0,20.0,24.0,0.33,,0.0017528052122483628,0.01789883784045924,0.1367188065553723,1.0,
45,A6H8H2_S1321___1,,0.503115294937453,0.06251937480625194,0.49060770476039084,ACOS,24.0,4.0,20.0,4.0,20.0,24.0,0.33,,0.0032820864904672107,0.025755486597607225,0.2560027462564424,1.0,
46,A6H8H2_S1096___1,,0.20497289793748086,0.7500124998750013,0.9836522870292533,ACOS,24.0,2.0,2.0,2.0,2.0,24.0,0.0,,0.13405890065957154,0.18041889221405025,10.45659425144658,1.0,
47,A6H8H2_S987___1,,0.577650894187446,0.015639843601563983,0.22997788483653625,ACOS,24.0,4.0,20.0,4.0,20.0,24.0,0.33,,9.015710203196908E-4,0.013257255095716316,0.07032253958493588,1.0,
48,A6X8Z5_S272___1,,0.2236067977499791,0.6875131248687513,0.9836522870292533,ACOS,24.0,22.0,22.0,22.0,22.0,24.0,0.0,,0.11350807917025535,0.16368591139247143,8.853630175279918,1.0,
49,A6X8Z5_S464___1,,0.055901699437494776,0.99220007799922,0.9974177898103224,ACOS,24.0,14.0,6.0,14.0,6.0,24.0,0.33,,0.3813183256938952,0.38332357561866326,29.742829404123825,1.0,
50,A6X919_S22___1,,0.3540440964374669,0.3125168748312517,0.8386535601185869,ACOS,24.0,10.0,20.0,10.0,20.0,24.0,0.58,,0.027887169552556004,0.07848809381134579,2.175199225099368,1.0,
51,B1AY13_S2601___1,,0.24224069756247738,0.6250137498625014,0.9735791103627425,ACOS,24.0,8.0,16.0,8.0,16.0,24.0,0.67,,0.0953088004769263,0.14846178535828905,7.434086437200252,1.0,
52,B1AY13_S2074___1,,0.14907119849998607,0.8750112498875011,0.9836522870292533,ACOS,24.0,2.0,2.0,2.0,2.0,24.0,0.0,,0.21029812498078254,0.23917533062426458,16.403253748501037,1.0,
53,B1AY13_S2558___1,,0.2236067977499791,0.6875131248687513,0.9836522870292533,ACOS,24.0,10.0,20.0,10.0,20.0,24.0,0.58,,0.11350807917025535,0.16368591139247143,8.853630175279918,1.0,
54,B1AY13_S2044___1,,0.37267799624996517,0.25001749982500177,0.783497463386022,ACOS,24.0,10.0,2.0,10.0,2.0,24.0,0.33,,0.02203270318362918,0.06904543509151728,1.718550848323076,1.0,
55,B1AZP2_S973___1,,0.2236067977499791,0.6875131248687513,0.9836522870292533,ACOS,24.0,14.0,14.0,14.0,14.0,24.0,0.0,,0.11350807917025535,0.16368591139247143,8.853630175279918,1.0,
56,B2RQC6_S1859___1,,0.6521864934374391,0.003919960800391996,0.13674082237279817,ACOS,24.0,20.0,4.0,20.0,4.0,24.0,0.67,,2.1288795232688796E-4,0.007426215504891954,0.01660526028149726,0.5792448093815723,
57,B2RQE8_S553___1,,0.18633899812498259,0.8125118748812512,0.9836522870292533,ACOS,24.0,16.0,22.0,16.0,22.0,24.0,0.75,,0.15703129585716225,0.19764355093531163,12.248441076858654,1.0,
58,B2RR83_S1105___1,,0.2236067977499791,0.6875131248687513,0.9836522870292533,ACOS,24.0,8.0,8.0,8.0,8.0,24.0,0.0,,0.11350807917025535,0.16368591139247143,8.853630175279918,1.0,
59,B2RX12_S903___1,,0.42857969568745996,0.15626843731562684,0.6959989393582299,ACOS,24.0,8.0,16.0,8.0,16.0,24.0,0.67,,0.010293111274975088,0.04584415543625904,0.8028626794480569,1.0,
60,B2RXS4_S1248___1,,0.3167762968124704,0.37501624983750165,0.8386535601185869,COS,24.0,14.0,2.0,14.0,2.0,24.0,0.5,,0.04349923101882863,0.097277877884409,3.392940019468633,1.0,
61,B2RXS4_S1574___1,,0.18633899812498259,0.8125118748812512,0.9836522870292533,COS,24.0,14.0,2.0,14.0,2.0,24.0,0.5,,0.15703129585716225,0.19764355093531163,12.248441076858654,1.0,
62,B2RY56_S698___1,,0.16770509831248434,0.8437615623843762,0.9836522870292533,ACOS,24.0,16.0,16.0,16.0,16.0,24.0,0.0,,0.1824518756760124,0.21722409413444527,14.231246302728968,1.0,
63,B2RY56_S672___1,,0.37267799624996517,0.25001749982500177,0.783497463386022,ACOS,24.0,22.0,16.0,22.0,16.0,24.0,0.25,,0.02203270318362918,0.06904543509151728,1.718550848323076,1.0,
64,B2RY56_S578___1,,0.24224069756247738,0.6250137498625014,0.9735791103627425,ACOS,24.0,8.0,8.0,8.0,8.0,24.0,0.0,,0.0953088004769263,0.14846178535828905,7.434086437200252,1.0,
65,B9EJ80_S532___1,,0.37267799624996517,0.25001749982500177,0.783497463386022,ACOS,24.0,4.0,20.0,4.0,20.0,24.0,0.33,,0.02203270318362918,0.06904543509151728,1.718550848323076,1.0,
66,B9EJ86_S305___1,,0.20497289793748086,0.7500124998750013,0.9836522870292533,ACOS,24.0,8.0,16.0,8.0,16.0,24.0,0.67,,0.13405890065957154,0.18041889221405025,10.45659425144658,1.0,
67,B9EJ86_S314___1,,0.26087459737497565,0.5625143748562514,0.9536205028159013,ACOS,24.0,14.0,14.0,14.0,14.0,24.0,0.0,,0.07935437224874475,0.1345280400768894,6.189641035402091,1.0,
68,D3YXK2_S24___1,,0.20497289793748086,0.7500124998750013,0.9836522870292533,ACOS,24.0,14.0,16.0,14.0,16.0,24.0,0.92,,0.13405890065957154,0.18041889221405025,10.45659425144658,1.0,
69,D3YXK2_S366___1,,0.14907119849998607,0.8750112498875011,0.9836522870292533,ACOS,24.0,14.0,14.0,14.0,14.0,24.0,0.0,,0.21029812498078254,0.23917533062426458,16.403253748501037,1.0,
70,D3YXK2_S235___1,,0.20497289793748086,0.7500124998750013,0.9836522870292533,ACOS,24.0,14.0,16.0,14.0,16.0,24.0,0.92,,0.13405890065957154,0.18041889221405025,10.45659425144658,1.0,
71,D3YXK2_S247___1,,0.3167762968124704,0.37501624983750165,0.8386535601185869,ACOS,24.0,4.0,20.0,4.0,20.0,24.0,0.33,,0.04349923101882863,0.097277877884409,3.392940019468633,1.0,
72,D3YXK2_S298___1,,0.16770509831248434,0.8437615623843762,0.9836522870292533,ACOS,24.0,16.0,16.0,16.0,16.0,24.0,0.0,,0.1824518756760124,0.21722409413444527,14.231246302728968,1.0,
73,D3YZP9_S316___1,,0.14907119849998607,0.8750112498875011,0.9836522870292533,ACOS,24.0,4.0,14.0,4.0,14.0,24.0,0.58,,0.21029812498078254,0.23917533062426458,16.403253748501037,1.0,
74,D3YZP9_S318___1,,0.3354101966249687,0.34376656233437664,0.8386535601185869,ACOS,24.0,8.0,16.0,8.0,16.0,24.0,0.67,,0.03498372787327912,0.08730403942892999,2.7287307741157716,1.0,
75,D3YZP9_S412___1,,0.11180339887498955,0.937510624893751,0.9899167645530791,ACOS,24.0,20.0,4.0,20.0,4.0,24.0,0.67,,0.2729083801775865,0.2881637536165899,21.286853653851747,1.0,
76,D3Z6Q9_S430___1,,0.37267799624996517,0.25001749982500177,0.783497463386022,COS,24.0,14.0,2.0,14.0,2.0,24.0,0.5,,0.02203270318362918,0.06904543509151728,1.718550848323076,1.0,
77,E9Q1P8_S71___1,,0.20497289793748086,0.7500124998750013,0.9836522870292533,ACOS,24.0,2.0,2.0,2.0,2.0,24.0,0.0,,0.13405890065957154,0.18041889221405025,10.45659425144658,1.0,
78,E9Q1P8_S169___1,,0.13043729868748782,0.9062609373906261,0.9836522870292533,ACOS,24.0,8.0,12.0,8.0,12.0,24.0,0.83,,0.24049416858204564,0.26103148572645835,18.75854514939956,1.0,
79,E9Q1P8_S343___1,,0.18633899812498259,0.8125118748812512,0.9836522870292533,ACOS,24.0,20.0,4.0,20.0,4.0,24.0,0.67,,0.15703129585716225,0.19764355093531163,12.248441076858654,1.0,
80,E9Q394_S1218___1,,0.3167762968124704,0.37501624983750165,0.8386535601185869,ACOS,24.0,16.0,16.0,16.0,16.0,24.0,0.0,,0.04349923101882863,0.097277877884409,3.392940019468633,1.0,
81,E9Q394_S1591___1,,0.3913118960624634,0.21876781232187678,0.7543227814475101,ACOS,24.0,4.0,20.0,4.0,20.0,24.0,0.33,,0.017251591034782986,0.059484382074478995,1.345624100713073,1.0,
82,E9Q394_S1817___1,,0.3354101966249687,0.34376656233437664,0.8386535601185869,COS,24.0,8.0,20.0,8.0,20.0,24.0,0.5,,0.03498372787327912,0.08730403942892999,2.7287307741157716,1.0,
83,E9Q394_S1547___1,,0.09316949906249129,0.968760312396876,0.9974177898103224,ACOS,24.0,16.0,22.0,16.0,22.0,24.0,0.75,,0.30735312441432305,0.3173127201503672,23.973543704317198,1.0,
84,E9Q394_S2670___1,,0.6335525936249408,0.005879941200587994,0.1643288830269592,ACOS,24.0,14.0,4.0,14.0,4.0,24.0,0.42,,3.0978912629739484E-4,0.008657790845469297,0.0241635518511968,0.6753076859466053,
85,E9Q394_S1847___1,,0.2236067977499791,0.6875131248687513,0.9836522870292533,ACOS,24.0,4.0,14.0,4.0,14.0,24.0,0.58,,0.11350807917025535,0.16368591139247143,8.853630175279918,1.0,
86,E9Q3C1_S436___1,,0.29814239699997214,0.43751562484375156,0.8852189547537208,ACOS,24.0,22.0,8.0,22.0,8.0,24.0,0.58,,0.05361444160464873,0.10847731432202215,4.181926445162601,1.0,
87,E9Q3C1_S649___1,,0.503115294937453,0.06251937480625194,0.49060770476039084,ACOS,24.0,4.0,20.0,4.0,20.0,24.0,0.33,,0.0032820864904672107,0.025755486597607225,0.2560027462564424,1.0,
88,E9Q3C1_S581___1,,0.18633899812498259,0.8125118748812512,0.9836522870292533,ACOS,24.0,16.0,22.0,16.0,22.0,24.0,0.75,,0.15703129585716225,0.19764355093531163,12.248441076858654,1.0,
89,E9Q3C1_S470___1,,0.16770509831248434,0.8437615623843762,0.9836522870292533,ACOS,24.0,16.0,16.0,16.0,16.0,24.0,0.0,,0.1824518756760124,0.21722409413444527,14.231246302728968,1.0,
90,E9Q3L2_S1427___1,,0.14907119849998607,0.8750112498875011,0.9836522870292533,ACOS,24.0,8.0,10.0,8.0,10.0,24.0,0.92,,0.21029812498078254,0.23917533062426458,16.403253748501037,1.0,
91,E9Q4Z2_S1332___1,,0.3167762968124704,0.37501624983750165,0.8386535601185869,ACOS,24.0,10.0,4.0,10.0,4.0,24.0,0.25,,0.04349923101882863,0.097277877884409,3.392940019468633,1.0,
92,E9Q4Z2_S81___1,,0.6335525936249408,0.005879941200587994,0.1643288830269592,ACOS,24.0,8.0,16.0,8.0,16.0,24.0,0.67,,3.0978912629739484E-4,0.008657790845469297,0.0241635518511968,0.6753076859466053,
93,E9Q557_S22___1,,0.503115294937453,0.06251937480625194,0.49060770476039084,ACOS,24.0,22.0,16.0,22.0,16.0,24.0,0.25,,0.0032820864904672107,0.025755486597607225,0.2560027462564424,1.0,
94,E9Q557_S65___1,,0.01863389981249826,0.999530004699953,0.9997391989244612,ACOS,24.0,20.0,20.0,20.0,20.0,24.0,0.0,,0.4599048616735564,0.460001116353689,35.872579210537396,1.0,
95,E9Q557_S2836___1,,0.37267799624996517,0.25001749982500177,0.783497463386022,ACOS,24.0,20.0,4.0,20.0,4.0,24.0,0.67,,0.02203270318362918,0.06904543509151728,1.718550848323076,1.0,
96,E9Q557_S2620___1,,0.6521864934374391,0.003919960800391996,0.13674082237279817,COS,24.0,8.0,20.0,8.0,20.0,24.0,0.5,,2.1288795232688796E-4,0.007426215504891954,0.01660526028149726,0.5792448093815723,
97,E9Q5C9_S563___1,,0.2795084971874739,0.5000149998500015,0.9204821588147755,ACOS,24.0,16.0,8.0,16.0,8.0,24.0,0.33,,0.06550881647134288,0.1205957757767903,5.1096876847647446,1.0,
98,E9Q5C9_S701___1,,0.18633899812498259,0.8125118748812512,0.9836522870292533,ACOS,24.0,16.0,22.0,16.0,22.0,24.0,0.75,,0.15703129585716225,0.19764355093531163,12.248441076858654,1.0,
99,E9Q5K4_S131___1,,0.09316949906249129,0.968760312396876,0.9974177898103224,ACOS,24.0,22.0,22.0,22.0,22.0,24.0,0.0,,0.30735312441432305,0.3173127201503672,23.973543704317198,1.0,
100,E9Q634_S1004___1,,0.29814239699997214,0.43751562484375156,0.8852189547537208,ACOS,24.0,12.0,20.0,12.0,20.0,24.0,0.67,,0.05361444160464873,0.10847731432202215,4.181926445162601,1.0,
101,E9Q6P5_S160___1,,0.3167762968124704,0.37501624983750165,0.8386535601185869,ACOS,24.0,4.0,20.0,4.0,20.0,24.0,0.33,,0.04349923101882863,0.097277877884409,3.392940019468633,1.0,
102,E9Q6P5_S202___1,,0.2236067977499791,0.6875131248687513,0.9836522870292533,ACOS,24.0,12.0,20.0,12.0,20.0,24.0,0.67,,0.11350807917025535,0.16368591139247143,8.853630175279918,1.0,
103,E9Q6P5_S678___1,,0.3540440964374669,0.3125168748312517,0.8386535601185869,ACOS,24.0,10.0,6.0,10.0,6.0,24.0,0.17,,0.027887169552556004,0.07848809381134579,2.175199225099368,1.0,
104,E9Q735_S21___1,,0.42857969568745996,0.15626843731562684,0.6959989393582299,ACOS,24.0,14.0,16.0,14.0,16.0,24.0,0.92,,0.010293111274975088,0.04584415543625904,0.8028626794480569,1.0,
105,E9Q7D5_S953___1,,0.37267799624996517,0.25001749982500177,0.783497463386022,ACOS,24.0,4.0,20.0,4.0,20.0,24.0,0.33,,0.02203270318362918,0.06904543509151728,1.718550848323076,1.0,
106,E9Q7D5_S319___1,,0.42857969568745996,0.15626843731562684,0.6959989393582299,ACOS,24.0,12.0,18.0,12.0,18.0,24.0,0.75,,0.010293111274975088,0.04584415543625904,0.8028626794480569,1.0,
107,E9Q7G0_S398___1,,0.20497289793748086,0.7500124998750013,0.9836522870292533,ACOS,24.0,14.0,6.0,14.0,6.0,24.0,0.33,,0.13405890065957154,0.18041889221405025,10.45659425144658,1.0,
108,E9Q7G0_S1739___1,,0.5403830945624495,0.031269687303126965,0.31931161457616186,COS,24.0,8.0,20.0,8.0,20.0,24.0,0.5,,0.0017528052122483628,0.01789883784045924,0.1367188065553723,1.0,
109,E9Q8D0_S283___1,,0.24224069756247738,0.6250137498625014,0.9735791103627425,ACOS,24.0,20.0,12.0,20.0,12.0,24.0,0.33,,0.0953088004769263,0.14846178535828905,7.434086437200252,1.0,
110,E9Q8D0_S370___1,,0.24224069756247738,0.6250137498625014,0.9735791103627425,ACOS,24.0,20.0,4.0,20.0,4.0,24.0,0.67,,0.0953088004769263,0.14846178535828905,7.434086437200252,1.0,
111,E9QAT4_S130___1,,0.26087459737497565,0.5625143748562514,0.9536205028159013,ACOS,24.0,14.0,16.0,14.0,16.0,24.0,0.92,,0.07935437224874475,0.1345280400768894,6.189641035402091,1.0,
112,E9QAT4_S1245___1,,0.24224069756247738,0.6250137498625014,0.9735791103627425,ACOS,24.0,22.0,16.0,22.0,16.0,24.0,0.25,,0.0953088004769263,0.14846178535828905,7.434086437200252,1.0,
113,E9QAT4_S467___1,,0.3540440964374669,0.3125168748312517,0.8386535601185869,ACOS,24.0,10.0,4.0,10.0,4.0,24.0,0.25,,0.027887169552556004,0.07848809381134579,2.175199225099368,1.0,
114,E9QAT4_S1342___1,,0.26087459737497565,0.5625143748562514,0.9536205028159013,ACOS,24.0,10.0,20.0,10.0,20.0,24.0,0.58,,0.07935437224874475,0.1345280400768894,6.189641035402091,1.0,
115,E9QAT4_S1995___1,,0.18633899812498259,0.8125118748812512,0.9836522870292533,ACOS,24.0,14.0,4.0,14.0,4.0,24.0,0.42,,0.15703129585716225,0.19764355093531163,12.248441076858654,1.0,
116,E9QAT4_S422___1,,0.3354101966249687,0.34376656233437664,0.8386535601185869,ACOS,24.0,10.0,4.0,10.0,4.0,24.0,0.25,,0.03498372787327912,0.08730403942892999,2.7287307741157716,1.0,
117,E9QAT4_S2053___1,,0.3167762968124704,0.37501624983750165,0.8386535601185869,ACOS,24.0,22.0,22.0,22.0,22.0,24.0,0.0,,0.04349923101882863,0.097277877884409,3.392940019468633,1.0,
118,E9QAT4_S2070___1,,0.3354101966249687,0.34376656233437664,0.8386535601185869,ACOS,24.0,14.0,16.0,14.0,16.0,24.0,0.92,,0.03498372787327912,0.08730403942892999,2.7287307741157716,1.0,
119,E9QAT4_S397___1,,0.6149186938124426,0.007829921700782993,0.17567697562460996,COS,24.0,8.0,20.0,8.0,20.0,24.0,0.5,,4.465174392780171E-4,0.010018341982674385,0.03482836026368533,0.7814306746486018,
120,E9QAT4_S1030___1,,0.3540440964374669,0.3125168748312517,0.8386535601185869,ACOS,24.0,10.0,2.0,10.0,2.0,24.0,0.33,,0.027887169552556004,0.07848809381134579,2.175199225099368,1.0,
121,E9QAT4_S554___1,,0.18633899812498259,0.8125118748812512,0.9836522870292533,ACOS,24.0,14.0,6.0,14.0,6.0,24.0,0.33,,0.15703129585716225,0.19764355093531163,12.248441076858654,1.0,
