B9EJ80_S532___1,226490.534,277127.1783,326898.2413,288174.7976,268072.6794,262340.9128,309139.3661,222897.5344,259693.2481,250423.7797,236485.6736,270422.0086,272903.8418,236203.5982,238917.808,222073.0317
B9EJ86_S305___1,47894.34138,50809.31364,74432.43462,70826.74744,46946.92464,63901.01607,79825.16024,76880.79387,53529.62422,40889.91233,68388.73414,64761.7951,54953.18725,57519.49016,65582.62083,56316.45327
B9EJ86_S314___1,242834.0451,182382.3249,216714.1941,211233.8614,220389.5275,191406.6569,221388.3653,227426.9113,199164.7796,169212.202,250631.5275,211126.7786,218228.1919,179557.4859,201580.222,216483.2123
D3YXK2_S24___1,419540.9769,661977.4902,442140.2255,437012.0273,620500.4581,606559.6659,510017.499,452785.901,496387.4598,911629.2879,392115.1701,404724.7983,741596.7022,646446.7641,338805.88,383205.7911
D3YXK2_S366___1,680919.0889,958378.5712,705738.3866,791177.1885,674566.5881,634794.5772,783643.2781,930868.831,834298.6949,966181.7934,762004.296,663871.4807,889741.5718,847013.3918,576143.8475,803275.5198
D3YXK2_S235___1,373849.7362,459744.3751,351185.9001,430315.3211,473161.5033,507668.4083,403634.1734,381616.4375,407506.2261,595061.1594,279779.8126,300326.3361,520912.8725,449801.4973,250428.3911,320445.195
D3YXK2_S247___1,86020.6294,108411.9441,121438.8506,128513.1727,106949.3669,104519.9369,120604.1271,119162.0814,92505.17195,124156.2712,90827.07338,94302.27996,126788.1554,97514.55383,79665.04055,83413.63206
D3YXK2_S298___1,21658.70985,18569.2527,15079.52899,19029.54835,22613.99002,21298.7975,13835.42669,11190.48414,17979.03631,31860.42968,12174.80628,12727.72714,25689.73284,22706.53676,13646.79363,14091.7039
D3YZP9_S316___1,234411.4851,374373.9479,188781.4111,210317.9977,288760.9338,237675.8479,175334.2519,224524.9511,229484.3613,300251.4368,187909.2684,180683.3691,304057.5047,202494.2321,186403.0964,202053.3649
D3YZP9_S318___1,134343.9127,228706.4367,142065.1656,132622.7979,180969.5195,158260.031,140667.2849,153300.0183,141465.6698,166932.9042,114144.4492,91609.90082,170895.7887,141110.9695,106002.7857,120557.2871
D3YZP9_S412___1,206173.4415,290063.4386,163152.6559,218599.983,307459.7244,315778.016,196709.5591,197235.9755,299476.3233,407365.3453,144003.4382,168826.1996,366679.3273,307263.6071,189351.5793,208666.2456
D3Z6Q9_S430___1,11876.73149,10916.93459,9069.036773,12972.92835,14057.07499,11899.99896,15994.6453,10182.85998,12255.74692,17997.16404,12340.93708,12501.03708,14763.74825,9085.533343,12116.36571,11989.30312
E9Q1P8_S71___1,281119.0948,163196.3605,106397.6798,89483.22877,241781.3443,206419.9738,161295.5246,118371.464,254161.7204,174794.1127,152584.9602,110028.3243,207963.1639,191715.5941,171593.0023,200034.8241
E9Q1P8_S169___1,567900.4236,327646.6844,182437.1848,177470.8102,445141.7438,338056.8983,321555.2963,216828.2759,439271.5008,305193.5091,248494.4878,177883.0192,313061.8152,299211.6686,330526.3993,402051.3329
E9Q1P8_S343___1,213398.1727,164397.3086,101799.2109,87697.81608,205316.2988,157029.0708,183309.2336,144442.7235,225922.4167,206047.7554,112049.1111,91437.38168,199155.6281,198340.766,124341.3243,206602.2424
E9Q394_S1218___1,84710.80719,72746.96794,70532.5754,61787.43594,76937.32544,89076.87003,123542.0655,89446.73044,66291.10939,82227.45535,65843.56949,69921.03559,92835.15341,76830.04727,104555.5544,119976.2911
E9Q394_S1591___1,271244.5578,257468.3947,266631.0611,296745.3017,247918.6622,281652.7597,341721.0707,222837.1421,245682.0497,235849.9379,258862.6721,259667.6177,239705.923,274331.146,229610.8157,205837.1859
E9Q394_S1817___1,58597.74248,67649.499,55708.44022,68238.7155,62905.12032,76337.29684,59660.27088,49605.91023,54876.92561,63692.12733,72303.30979,57244.38498,56750.84075,57492.07317,46773.48275,36945.49783
E9Q394_S1547___1,291947.2798,340866.9477,222656.5757,252674.4061,291627.907,363874.9238,296968.4902,204323.111,296579.0966,373848.3233,247121.4033,229109.474,369670.0208,336214.2203,212868.002,200250.1473
E9Q394_S2670___1,105092.3462,75583.92032,73814.09403,88836.72715,102366.0842,112017.642,106021.6943,81177.31785,115268.7775,100584.4105,147118.7797,139258.3955,127157.7156,112865.6397,115839.3804,116688.9753
E9Q394_S1847___1,339278.9147,396454.1531,275166.8097,300373.145,361651.9646,363692.6364,323398.5556,214742.1217,332720.1374,331454.0181,202847.4266,217099.0124,396040.77,334264.6828,278001.3525,216787.457
E9Q3C1_S436___1,187303.1313,163365.5772,122493.2138,153201.8321,128046.3503,147825.6841,146845.7094,158845.1654,143350.465,134943.7791,153652.114,151362.5145,162288.2526,129428.4295,162248.8344,192421.528
E9Q3C1_S649___1,477185.4362,728588.356,629896.1845,494950.7538,710345.631,459414.6426,607489.8917,453016.1263,418366.5849,514458.0917,416696.1265,306726.1238,712879.68,379692.524,304663.6278,231739.3529
E9Q3C1_S581___1,193512.0445,204289.3524,166416.3374,192064.6763,214810.5816,225245.2966,181489.6424,149362.5928,211427.4822,287276.2658,174785.8735,157642.476,281687.496,180674.5618,148423.1804,157255.5736
E9Q3C1_S470___1,189868.1906,184541.0045,150371.9187,160831.4474,186284.2235,181333.5339,169698.2865,164648.9395,152102.1842,272722.2739,135605.6429,143086.3135,234820.1671,199432.3218,115003.0348,162123.663
E9Q3L2_S1427___1,103407.249,95192.4174,70907.42578,87121.20461,86104.20827,103319.112,93007.79754,74842.34975,79694.62269,109977.1615,72527.91503,85282.12285,91804.04017,94795.16518,71112.27558,83921.579
E9Q4Z2_S1332___1,1255527.916,1384778.716,1305428.71,1246100.628,1521841.732,1496606.742,1413520.6,1445778.636,1436898.135,1962699.741,1205076.766,1278903.716,1556168.98,1672338.926,1358548.829,1269754.301
E9Q4Z2_S81___1,39270.01551,47712.50511,45414.2662,41513.74476,41838.29578,45791.53409,64475.84535,55746.29321,29642.51455,37272.48258,31532.28962,31845.56709,42416.20476,44882.99659,32249.50261,27889.56054
E9Q557_S22___1,212739.0804,262886.0577,191576.2619,215600.734,184648.7639,185657.23,215384.3628,238034.1863,173235.2407,214419.4931,217488.4165,180610.8532,235643.5764,268156.245,218855.5541,218150.8231
E9Q557_S65___1,41490.63142,39985.58857,45483.30145,52114.03131,39278.16991,40228.35113,51995.77714,54727.04495,37790.46602,41841.71734,54177.26042,49612.58253,36802.2793,39100.82568,56716.06013,62491.06362
E9Q557_S2836___1,379566.665,349920.3013,343940.9207,399974.3884,376881.6601,458927.5204,313512.0256,380991.03,408855.5445,370083.0566,392827.9028,390034.05,437588.7815,366813.1246,438250.3768,509498.9434
E9Q557_S2620___1,2069417.344,1977888.876,2185019.989,2229171.656,3051805.41,3603209.272,2368914.433,2100468.967,1627317.728,2239935.657,1961723.341,1566649.071,1822400.809,1993129.064,1148204.768,1363597.993
E9Q5C9_S563___1,634362.8306,1136179.004,442576.7198,435343.375,306155.7648,383312.1905,601539.2186,486609.9382,1055076.659,1187540.525,421936.6922,459501.7945,706119.17,770045.499,368458.5378,509179.9628
E9Q5C9_S701___1,2660342.787,2976325.588,2498438.322,2399196.332,3057268.79,2829210.263,3252147.466,2669484.251,3780305.484,5464989.66,2301385.512,2495578.972,3897136.061,3380328.075,2230848.048,2194238.418
E9Q5K4_S131___1,187487.6771,172652.0233,136160.3274,152328.3521,168514.232,179505.9625,142897.4832,146723.6477,152184.4006,178480.9925,153952.8113,128535.7046,191303.3021,141125.9013,152419.6524,145478.6113
E9Q634_S1004___1,350164.1136,257627.0611,228318.7922,271284.5549,348777.2235,510260.0541,243693.024,311568.751,295249.7175,526473.7143,251998.9351,300608.345,276209.2676,334230.3769,191129.8688,245666.872
E9Q6P5_S160___1,85520.62347,67775.45721,83256.45554,74011.64081,79855.52288,75971.06705,78467.83338,73636.40269,73918.85325,73343.21177,85490.63437,75509.53789,81627.62324,72432.36419,70293.62134,65293.72116
E9Q6P5_S202___1,95342.2852,103410.4911,95665.71615,95896.51216,109632.5697,98827.49585,104662.0445,94367.56738,95855.43622,114427.3224,96190.59976,88370.52338,109547.0244,101294.8897,69134.51471,84321.47657
E9Q6P5_S678___1,73041.29772,56714.04101,56469.11568,54172.41417,68099.7638,74959.10113,59799.95893,57239.08658,74434.92574,63971.14278,66055.58103,64666.86849,60476.63676,68854.27704,57660.55608,53642.55231
E9Q735_S21___1,32722.20088,40460.30108,38239.55201,29447.44848,41079.72779,46229.33628,41497.62942,36668.14287,30448.83994,57471.30136,32396.249,27925.34308,41130.05941,32695.4466,25054.02007,26443.90314
E9Q7D5_S953___1,59540.85833,51080.88445,54251.07858,58355.94418,49645.44164,54217.72933,45376.56392,85146.0558,45344.88044,30187.58032,83135.74833,61290.55863,40258.76592,40395.8976,48930.24153,50832.66412
E9Q7D5_S319___1,67239.65884,85987.5366,64651.17509,86448.3696,90950.97025,89759.05901,88337.07024,94743.1007,85236.62556,66440.98591,98938.35775,72945.15113,79846.51236,67077.83349,80668.25211,74032.53277
E9Q7G0_S398___1,562207.7303,672011.0707,517394.3457,603144.022,784199.483,721421.0119,623759.707,512363.9484,838503.0098,981018.0387,516034.1597,578185.3728,945257.6555,830161.8594,449658.7244,544144.6826
E9Q7G0_S1739___1,114961.0874,99528.60476,114969.3337,110388.4179,111986.4698,116803.4181,118227.4415,110876.4055,110702.8015,94245.85971,108455.3347,103408.8702,91915.26942,110809.8993,109166.057,95130.46192
E9Q8D0_S283___1,1074349.476,980300.8257,1109977.315,925948.5644,821267.075,893238.8778,815417.9237,1016864.046,1051093.252,728971.7283,1130135.343,1050298.403,776656.4343,816190.5655,1158511.196,1341253.797
E9Q8D0_S370___1,922585.0558,1015182.645,992983.9583,875187.6298,1127046.172,1225264.443,966228.7668,992136.4773,1091433.875,1617384.993,894555.5839,878622.7698,1228817.728,1194069.127,962822.7366,1056533.738
E9QAT4_S130___1,90327.84166,94581.28694,92647.96652,82360.89589,128041.6479,145341.8009,102905.9955,91042.1187,94319.73656,171605.6359,85000.34457,80167.63886,125872.834,123471.0295,80725.0192,74622.64833
E9QAT4_S1245___1,38517.48325,60585.84552,44467.57526,44078.48006,45951.87451,57421.72918,47796.61852,54467.95538,43253.68624,58075.06719,42975.54216,38187.40352,69719.25308,57947.37497,43345.77271,49121.85639
E9QAT4_S467___1,131884.2184,155516.6374,149720.8645,119660.8484,181370.686,200458.051,170333.6065,136866.4315,159955.1313,279429.6455,147562.3569,132819.44,215131.8171,157986.5994,131836.1536,106385.918
E9QAT4_S1342___1,1325948.578,1238699.901,1225583.978,1198941.303,1859760.978,1826434.689,1316266.058,1054518.362,1383983.262,1558199.152,1299170.995,1107073.698,1569079.25,1378325.006,1050374.723,951548.1768
E9QAT4_S1995___1,37264.07938,48668.94423,48129.90643,36914.10224,68854.65478,64045.16691,42808.40787,38978.48923,44919.27107,93662.94007,39986.48756,42668.1888,72769.97607,56463.61055,40210.32921,40992.77761
E9QAT4_S422___1,108567.9992,139065.1899,108525.0339,93025.82605,155980.9996,148161.4671,134370.7292,112226.9267,128198.628,162748.6328,96084.32642,112667.4534,128351.8114,150671.0861,110983.5003,90713.13599
E9QAT4_S2053___1,31783.24081,31584.34837,41384.7512,28618.11795,29272.38901,29475.90398,45088.73992,51894.42447,25730.85721,46650.4178,43904.01086,43719.11735,38771.84276,39267.59116,55371.75575,57936.75571
E9QAT4_S2070___1,63900.85229,78686.31343,75854.62826,68516.18192,89328.03182,86488.80224,93749.82185,75517.50802,69313.86049,98913.28579,67093.73104,67509.02505,95712.15844,72024.20929,63264.18995,51597.1071
E9QAT4_S397___1,72406.0448,80101.1241,75050.11253,60468.35921,83246.97419,69775.89105,87595.8291,79869.75595,71502.57265,58110.10978,62378.07774,52505.91032,68163.71947,56055.64891,60468.41361,30148.8005
E9QAT4_S1030___1,33868.50216,32208.09231,35810.73708,27243.35658,34377.304,37259.61553,40470.30247,35913.23091,27874.15299,33500.03688,43697.61673,36320.48321,31251.13297,28448.61283,39476.4148,34267.96327
E9QAT4_S554___1,49497.57908,46379.79785,36331.16742,42424.18512,69342.82845,69722.94493,47285.18801,32009.47675,67942.72977,115087.9985,41346.22189,41698.12258,78071.15101,78445.84516,39375.43386,33920.1669
E9QAT4_S1238___1,62824.81297,137222.8156,73192.51787,81586.27447,69344.87767,80239.96126,100914.3745,89868.53635,74424.12374,82355.10699,68203.1026,43889.65169,129361.7257,113879.5528,80134.44117,61388.6717
F6ZDS4_S2141___1,75479.68167,120719.4925,77737.64063,101056.5462,55074.40074,66788.32525,95899.90163,89545.90881,82635.2095,73308.03142,96137.31205,73735.81174,113731.4996,125593.2156,82381.91846,114291.3285
F6ZDS4_S453___1,323502.4486,329886.9585,261277.6453,286729.2018,330331.6249,346534.1742,289937.7633,252872.5289,324767.681,414651.6998,247951.5138,269991.9365,394647.9019,369780.1542,299879.2021,294148.8129
F6ZDS4_S2223___1,621667.5317,600180.7069,566050.2434,743736.3668,704984.2077,672831.4146,671263.233,597755.6474,550893.4571,713979.7524,600881.3614,551779.9752,651091.0843,632706.8859,520776.8013,442767.2652
F8VPU2_S427___1,516669.7713,439047.7306,467217.7471,540409.4654,486038.1949,427861.218,542661.8088,527507.6941,597970.7312,389693.2822,629447.5119,441453.7156,442336.2739,458871.155,567477.2615,413682.3517
F8VPU2_S373___1,269059.6033,184449.0202,257242.742,252373.6443,179136.5531,196594.486,237456.0008,284757.2405,202008.636,145149.583,300985.359,262438.1667,150556.0172,136571.0422,239447.8743,230479.0121
F8VPU2_S892___1,94893.18324,63056.73005,64110.00122,77397.01251,81588.9546,79311.88043,74064.42061,80178.8062,124576.9424,116810.2258,80202.05207,83688.76615,102205.573,103240.3141,93550.25353,101356.0009
G3X9K3_S394___1,24791.7002,22957.44002,27177.33288,29640.09394,28743.25603,21100.20989,25326.98549,24573.7337,24205.56239,23782.74863,28303.73927,28280.77416,24389.86039,26427.80686,30746.90678,34972.64357
